形态,时间,TF数量,有M30,有M15,入场价,止损价,盈亏,盈亏ATR,止损命中,胜
CDLSHORTLINE,2025-05-24 00:00,1,False,False,3359.4,3383.99,-1.0,-0.079,N,N
CDLSHORTLINE,2025-05-24 02:00,1,False,False,3361.7,3384.7,19.2,1.516,N,Y
CDLSHORTLINE,2025-05-24 04:00,1,False,False,3357.7,3379.11,17.3,1.37,N,Y
CDLSHORTLINE,2025-05-26 11:00,1,False,False,3345.8,3367.25,9.4,0.827,N,Y
CDLSHORTLINE,2025-05-26 13:00,1,False,False,3346.5,3366.46,13.3,1.224,N,Y
CDLSHORTLINE,2025-05-27 01:00,1,False,False,3341.1,3356.06,-4.6,-0.592,N,N
CDLSHORTLINE,2025-05-30 02:00,1,False,False,3345.5,3381.85,8.1,0.454,N,Y
CDLSHORTLINE,2025-05-30 03:00,1,False,False,3340.6,3375.13,1.6,0.095,N,Y
CDLSHORTLINE,2025-05-30 08:00,1,False,False,3335.9,3364.53,17.7,1.105,N,Y
CDLSHORTLINE,2025-06-04 23:00,1,False,False,3396.3,3418.12,-4.4,-0.387,N,N
CDLSHORTLINE,2025-06-05 03:00,1,False,False,3397.3,3416.33,-4.3,-0.442,N,N
CDLSHORTLINE,2025-06-05 06:00,1,False,False,3397.2,3414.64,-0.1,-0.01,N,N
CDLSHORTLINE,2025-06-11 16:00,1,False,False,3365.5,3381.7,11.7,1.226,N,Y
CDLSHORTLINE,2025-06-12 11:00,1,False,False,3393.9,3414.27,-1.1,-0.101,N,N
CDLSHORTLINE,2025-06-12 12:00,1,False,False,3390.8,3410.28,24.2,1.894,N,Y
CDLSHORTLINE,2025-06-12 22:00,1,False,False,3404.4,3429.03,1.1,0.083,N,Y
CDLSHORTLINE,2025-06-13 04:00,1,False,False,3406.4,3426.56,-20.16,-1.585,Y,N
CDLSHORTLINE,2025-06-14 03:00,1,False,False,3452.1,3473.9,-21.8,-1.62,Y,N
CDLSHORTLINE,2025-06-16 12:00,1,False,False,3446.5,3468.12,14.7,1.223,N,Y
CDLSHORTLINE,2025-06-19 00:00,1,False,False,3409.5,3427.07,24.2,2.232,N,Y
CDLSHORTLINE,2025-06-21 01:00,1,False,False,3383.2,3400.01,-1.2,-0.139,N,N
CDLSHORTLINE,2025-06-21 02:00,1,False,False,3382.3,3398.36,-16.06,-1.589,Y,N
CDLSHORTLINE,2025-06-23 23:00,1,False,False,3403.3,3424.08,9.5,0.768,N,Y
CDLSHORTLINE,2025-06-26 04:00,1,False,False,3346.4,3360.8,-0.9,-0.113,N,N
CDLSHORTLINE,2025-06-26 06:00,1,False,False,3346.3,3360.23,2.6,0.328,N,Y
CDLSHORTLINE,2025-06-26 12:00,1,False,False,3347.9,3361.87,-11.5,-1.459,N,N
CDLSHORTLINE,2025-06-30 16:00,1,False,False,3300.6,3318.7,11.4,1.12,N,Y
CDLSHORTLINE,2025-07-01 01:00,1,False,False,3305.8,3322.9,-9.2,-0.965,N,N
CDLSHORTLINE,2025-07-02 02:00,1,False,False,3350.2,3364.12,-1.8,-0.244,N,N
CDLSHORTLINE,2025-07-02 03:00,1,False,False,3349.6,3362.97,1.0,0.138,N,Y
CDLSHORTLINE,2025-07-04 16:00,1,False,False,3352.5,3366.76,7.9,1.008,N,Y
CDLSHORTLINE,2025-07-08 04:00,1,False,False,3346.4,3361.15,2.2,0.269,N,Y
CDLSHORTLINE,2025-07-11 04:00,1,False,False,3333.0,3346.3,-13.3,-1.769,Y,N
CDLSHORTLINE,2025-07-12 04:00,1,False,False,3370.6,3385.07,-11.1,-1.318,N,N
CDLSHORTLINE,2025-07-16 17:00,1,False,False,3347.1,3358.85,5.1,0.731,N,Y
CDLSHORTLINE,2025-07-17 02:00,1,False,False,3357.4,3377.19,2.0,0.204,N,Y
CDLSHORTLINE,2025-07-17 03:00,1,False,False,3354.3,3373.19,2.3,0.242,N,Y
CDLSHORTLINE,2025-07-17 04:00,1,False,False,3354.2,3372.11,7.6,0.812,N,Y
CDLSHORTLINE,2025-07-17 07:00,1,False,False,3352.0,3368.65,4.7,0.515,N,Y
CDLSHORTLINE,2025-07-18 07:00,1,False,False,3345.6,3358.74,1.8,0.244,N,Y
CDLSHORTLINE,2025-07-18 16:00,1,False,False,3352.9,3365.46,-7.8,-1.097,N,N
CDLSHORTLINE,2025-07-19 01:00,1,False,False,3358.5,3370.42,3.0,0.474,N,Y
CDLSHORTLINE,2025-07-19 02:00,1,False,False,3357.4,3368.88,3.1,0.5,N,Y
CDLSHORTLINE,2025-07-23 12:00,1,False,False,3436.7,3449.45,2.4,0.328,N,Y
CDLSHORTLINE,2025-07-30 21:00,1,False,False,3356.9,3402.7,4.7,0.204,N,Y
CDLSHORTLINE,2025-07-30 22:00,1,False,False,3355.9,3399.35,1.0,0.046,N,Y
CDLSHORTLINE,2025-07-31 11:00,1,False,False,3344.2,3371.39,-5.9,-0.428,N,N
CDLSHORTLINE,2025-08-04 12:00,1,False,False,3410.7,3427.78,2.1,0.223,N,Y
CDLSHORTLINE,2025-08-04 13:00,1,False,False,3409.2,3425.73,-2.3,-0.25,N,N
CDLSHORTLINE,2025-08-05 04:00,1,False,False,3428.6,3442.87,-5.0,-0.674,N,N
CDLSHORTLINE,2025-08-05 12:00,1,False,False,3425.0,3436.78,-3.3,-0.471,N,N
CDLSHORTLINE,2025-08-06 01:00,1,False,False,3434.8,3450.27,-0.2,-0.026,N,N
CDLSHORTLINE,2025-08-06 02:00,1,False,False,3434.3,3449.03,0.5,0.068,N,Y
CDLSHORTLINE,2025-08-06 03:00,1,False,False,3433.5,3447.58,-4.6,-0.637,N,N
CDLSHORTLINE,2025-08-06 06:00,1,False,False,3433.8,3446.69,2.4,0.33,N,Y
CDLSHORTLINE,2025-08-07 03:00,1,False,False,3434.0,3446.86,-2.2,-0.316,N,N
CDLSHORTLINE,2025-08-07 04:00,1,False,False,3431.8,3444.37,-12.57,-1.709,Y,N
CDLSHORTLINE,2025-08-07 18:00,1,False,False,3445.0,3461.19,-16.19,-1.605,Y,N
CDLSHORTLINE,2025-08-08 02:00,1,False,False,3452.1,3469.05,-16.95,-1.572,Y,N
CDLSHORTLINE,2025-08-08 13:00,1,False,False,3487.1,3510.57,4.6,0.327,N,Y
CDLSHORTLINE,2025-08-08 23:00,1,False,False,3492.3,3520.07,38.5,2.267,N,Y
CDLSHORTLINE,2025-08-09 00:00,1,False,False,3488.4,3515.05,31.8,1.919,N,Y
CDLSHORTLINE,2025-08-14 04:00,1,False,False,3407.0,3420.17,-13.17,-1.784,Y,N
CDLSHORTLINE,2025-08-18 10:00,1,False,False,3388.5,3401.68,-13.18,-1.671,Y,N
CDLSHORTLINE,2025-08-21 02:00,1,False,False,3388.8,3399.48,-3.6,-0.647,N,N
CDLSHORTLINE,2025-08-21 07:00,1,False,False,3389.4,3398.85,2.3,0.427,N,Y
CDLSHORTLINE,2025-08-22 00:00,1,False,False,3383.7,3396.29,0.5,0.077,N,Y
CDLSHORTLINE,2025-08-22 07:00,1,False,False,3382.6,3392.41,5.7,1.046,N,Y
CDLSHORTLINE,2025-08-25 06:00,1,False,False,3413.1,3426.41,5.3,0.719,N,Y
CDLSHORTLINE,2025-08-25 08:00,1,False,False,3410.1,3422.96,-2.5,-0.36,N,N
CDLSHORTLINE,2025-08-25 15:00,1,False,False,3411.0,3421.89,0.7,0.12,N,Y
CDLSHORTLINE,2025-08-25 16:00,1,False,False,3409.3,3419.81,-6.4,-1.088,N,N
CDLSHORTLINE,2025-08-27 00:00,1,False,False,3432.1,3446.76,-5.6,-0.723,N,N
CDLSHORTLINE,2025-08-27 01:00,1,False,False,3430.6,3444.76,-12.6,-1.654,N,N
CDLSHORTLINE,2025-08-28 01:00,1,False,False,3447.6,3460.15,-4.2,-0.646,N,N
CDLSHORTLINE,2025-08-28 06:00,1,False,False,3449.2,3460.36,5.6,0.9,N,Y
CDLSHORTLINE,2025-08-28 17:00,1,False,False,3455.2,3465.1,-9.9,-1.608,Y,N
CDLSHORTLINE,2025-08-29 06:00,1,False,False,3475.7,3486.67,3.4,0.588,N,Y
CDLSHORTLINE,2025-08-29 07:00,1,False,False,3475.3,3485.63,3.9,0.696,N,Y
CDLSHORTLINE,2025-09-05 00:00,1,False,False,3610.5,3631.76,4.6,0.41,N,Y
CDLSHORTLINE,2025-09-05 12:00,1,False,False,3616.7,3633.65,9.2,1.007,N,Y
CDLSHORTLINE,2025-09-06 02:00,1,False,False,3649.2,3669.81,16.8,1.354,N,Y
CDLSHORTLINE,2025-09-06 03:00,1,False,False,3646.5,3666.17,15.7,1.308,N,Y
CDLSHORTLINE,2025-09-08 07:00,1,False,False,3630.8,3651.8,-2.1,-0.182,N,N
CDLSHORTLINE,2025-09-09 03:00,1,False,False,3676.2,3693.18,1.4,0.156,N,Y
CDLSHORTLINE,2025-09-10 01:00,1,False,False,3682.1,3703.43,18.3,1.588,N,Y
CDLSHORTLINE,2025-09-11 00:00,1,False,False,3682.0,3699.92,0.3,0.031,N,Y
CDLSHORTLINE,2025-09-12 01:00,1,False,False,3673.1,3691.54,-0.3,-0.032,N,N
CDLSHORTLINE,2025-09-12 04:00,1,False,False,3673.4,3689.97,-0.4,-0.045,N,N
CDLSHORTLINE,2025-09-13 01:00,1,False,False,3687.3,3700.86,6.6,0.943,N,Y
CDLSHORTLINE,2025-09-13 02:00,1,False,False,3686.9,3699.77,7.2,1.006,N,Y
CDLSHORTLINE,2025-09-15 12:00,1,False,False,3682.8,3695.6,2.1,0.288,N,Y
CDLSHORTLINE,2025-09-15 13:00,1,False,False,3681.1,3693.48,-1.3,-0.182,N,N
CDLSHORTLINE,2025-09-16 02:00,1,False,False,3716.3,3732.33,-1.5,-0.181,N,N
CDLSHORTLINE,2025-09-16 04:00,1,False,False,3719.5,3734.39,1.8,0.209,N,Y
CDLSHORTLINE,2025-09-16 16:00,1,False,False,3731.7,3745.79,-2.8,-0.355,N,N
CDLSHORTLINE,2025-09-17 01:00,1,False,False,3723.8,3739.34,-3.7,-0.465,N,N
CDLSHORTLINE,2025-09-18 18:00,1,False,False,3701.2,3722.51,25.8,1.912,N,Y
CDLSHORTLINE,2025-09-19 18:00,1,False,False,3688.5,3704.67,-7.6,-0.752,N,N
CDLSHORTLINE,2025-09-22 07:00,1,False,False,3721.6,3739.51,0.2,0.02,N,Y
CDLSHORTLINE,2025-09-22 12:00,1,False,False,3727.5,3744.48,-16.98,-1.609,Y,N
CDLSHORTLINE,2025-09-23 12:00,1,False,False,3778.8,3795.07,-8.8,-0.932,N,N
CDLSHORTLINE,2025-09-24 14:00,1,False,False,3804.4,3823.27,3.0,0.284,N,Y
CDLSHORTLINE,2025-09-26 06:00,1,False,False,3779.6,3801.07,11.0,0.89,N,Y
CDLSHORTLINE,2025-09-29 07:00,1,False,False,3795.9,3816.64,-20.74,-1.558,Y,N
CDLSHORTLINE,2025-09-30 02:00,1,False,False,3853.2,3875.27,-5.9,-0.504,N,N
CDLSHORTLINE,2025-10-01 01:00,1,False,False,3872.2,3899.92,-15.4,-1.033,N,N
CDLSHORTLINE,2025-10-01 08:00,1,False,False,3888.3,3911.11,-1.4,-0.107,N,N
CDLSHORTLINE,2025-10-01 18:00,1,False,False,3914.7,3936.42,14.9,1.115,N,Y
CDLSHORTLINE,2025-10-04 03:00,1,False,False,3910.9,3931.8,-20.9,-1.648,Y,N
CDLSHORTLINE,2025-10-04 04:00,1,False,False,3908.9,3928.84,-19.94,-1.647,Y,N
CDLSHORTLINE,2025-10-08 03:00,1,False,False,4002.5,4026.77,-13.7,-1.093,N,N
CDLSHORTLINE,2025-10-09 04:00,1,False,False,4060.6,4085.15,18.4,1.144,N,Y
CDLSHORTLINE,2025-10-09 17:00,1,False,False,4057.2,4083.2,-15.7,-1.077,N,N
CDLSHORTLINE,2025-10-13 10:00,1,False,False,4066.1,4109.9,-16.5,-0.719,N,N
CDLSHORTLINE,2025-10-16 04:00,1,False,False,4224.9,4255.25,0.4,0.023,N,Y
CDLSHORTLINE,2025-10-16 07:00,1,False,False,4223.2,4252.63,-29.43,-1.695,Y,N
CDLSHORTLINE,2025-10-17 17:00,1,False,False,4353.3,4403.89,26.3,0.857,N,Y
CDLSHORTLINE,2025-10-17 18:00,1,False,False,4339.7,4389.67,52.9,1.607,N,Y
CDLSHORTLINE,2025-10-21 07:00,1,False,False,4377.3,4423.8,22.4,0.844,N,Y
CDLSHORTLINE,2025-11-03 12:00,1,False,False,4013.5,4049.69,-22.4,-1.148,N,N
CDLSHORTLINE,2025-11-06 01:00,1,False,False,3991.3,4018.83,-3.5,-0.244,N,N
CDLSHORTLINE,2025-11-06 04:00,1,False,False,3994.8,4019.92,10.1,0.74,N,Y
CDLSHORTLINE,2025-11-06 13:00,1,False,False,3996.7,4018.08,-21.38,-1.696,Y,N
CDLSHORTLINE,2025-11-06 17:00,1,False,False,4020.3,4041.51,5.8,0.477,N,Y
CDLSHORTLINE,2025-11-08 02:00,1,False,False,4012.5,4038.72,4.1,0.299,N,Y
CDLSHORTLINE,2025-11-08 05:00,1,False,False,4008.4,4032.41,-24.01,-1.591,Y,N
CDLSHORTLINE,2025-11-12 05:00,1,False,False,4133.2,4154.47,-4.2,-0.333,N,N
CDLSHORTLINE,2025-11-14 11:00,1,False,False,4207.7,4241.75,30.4,1.579,N,Y
CDLSHORTLINE,2025-11-19 05:00,1,False,False,4067.4,4101.12,7.8,0.435,N,Y
CDLSHORTLINE,2025-11-19 08:00,1,False,False,4069.0,4100.9,2.2,0.122,N,Y
CDLSHORTLINE,2025-11-20 08:00,1,False,False,4102.0,4136.61,31.7,1.417,N,Y
CDLSHORTLINE,2025-11-21 04:00,1,False,False,4077.3,4117.39,3.7,0.18,N,Y
CDLSHORTLINE,2025-11-21 05:00,1,False,False,4076.7,4114.72,8.5,0.423,N,Y
CDLSHORTLINE,2025-12-03 08:00,1,False,False,4243.0,4306.6,-9.4,-0.27,N,N
CDLSHORTLINE,2025-12-03 11:00,1,False,False,4252.4,4313.39,13.5,0.445,N,Y
CDLSHORTLINE,2025-12-05 07:00,1,False,False,4236.2,4281.12,-0.8,-0.035,N,N
CDLSHORTLINE,2025-12-09 19:00,1,False,False,4232.1,4257.67,-1.8,-0.122,N,N
CDLSHORTLINE,2025-12-10 04:00,1,False,False,4240.8,4265.14,3.9,0.318,N,Y
CDLSHORTLINE,2025-12-10 08:00,1,False,False,4236.9,4258.38,1.9,0.158,N,Y
CDLSHORTLINE,2025-12-12 08:00,1,False,False,4299.6,4326.19,-1.7,-0.123,N,N
CDLSHORTLINE,2025-12-12 12:00,1,False,False,4297.6,4320.63,-23.03,-1.833,Y,N
CDLSHORTLINE,2025-12-15 07:00,1,False,False,4333.9,4365.88,-24.4,-1.433,N,N
CDLSHORTLINE,2025-12-15 12:00,1,False,False,4358.9,4386.61,-13.5,-0.884,N,N
CDLSHORTLINE,2025-12-17 04:00,1,False,False,4334.1,4362.54,-8.1,-0.566,N,N
CDLSHORTLINE,2025-12-17 19:00,1,False,False,4345.9,4369.17,-23.27,-1.633,Y,N
CDLSHORTLINE,2025-12-18 07:00,1,False,False,4371.0,4396.26,6.3,0.46,N,Y
CDLSHORTLINE,2025-12-18 08:00,1,False,False,4366.9,4391.57,3.5,0.265,N,Y
CDLSHORTLINE,2025-12-18 11:00,1,False,False,4363.4,4386.47,-1.0,-0.085,N,N
CDLSHORTLINE,2025-12-18 12:00,1,False,False,4362.0,4384.11,-0.6,-0.052,N,N
CDLSHORTLINE,2025-12-19 05:00,1,False,False,4363.9,4392.3,13.4,0.858,N,Y
CDLSHORTLINE,2025-12-20 03:00,1,False,False,4376.2,4397.59,-9.1,-0.716,N,N
CDLSHORTLINE,2025-12-24 05:00,1,False,False,4515.0,4541.14,-26.14,-1.645,Y,N
CDLSHORTLINE,2025-12-26 15:00,1,False,False,4540.6,4575.25,-3.5,-0.193,N,N
CDLSHORTLINE,2025-12-26 17:00,1,False,False,4542.5,4574.93,3.5,0.203,N,Y
CDLSHORTLINE,2026-01-02 14:00,1,False,False,4387.6,4429.93,-9.9,-0.454,N,N
CDLSHORTLINE,2026-01-02 19:00,1,False,False,4405.5,4441.1,40.8,1.877,N,Y
CDLSHORTLINE,2026-01-07 03:00,1,False,False,4492.2,4521.03,-12.4,-0.825,N,N
CDLSHORTLINE,2026-01-09 07:00,1,False,False,4485.3,4512.83,6.4,0.411,N,Y
CDLSHORTLINE,2026-01-09 15:00,1,False,False,4479.3,4503.5,-2.0,-0.154,N,N
CDLSHORTLINE,2026-01-12 11:00,1,False,False,4582.6,4621.05,-6.7,-0.333,N,N
CDLSHORTLINE,2026-01-12 17:00,1,False,False,4599.4,4632.84,-1.0,-0.056,N,N
CDLSHORTLINE,2026-01-13 17:00,1,False,False,4595.2,4623.89,-6.8,-0.438,N,N
CDLSHORTLINE,2026-01-14 12:00,1,False,False,4636.0,4665.09,-3.7,-0.223,N,N
CDLSHORTLINE,2026-01-14 15:00,1,False,False,4639.7,4668.75,-1.5,-0.094,N,N
CDLSHORTLINE,2026-01-15 19:00,1,False,False,4623.4,4651.68,8.5,0.466,N,Y
CDLSHORTLINE,2026-01-27 12:00,1,False,False,5061.1,5120.76,-20.5,-0.647,N,N
CDLSHORTLINE,2026-01-27 16:00,1,False,False,5075.6,5129.03,2.5,0.087,N,Y
CDLSHORTLINE,2026-01-30 08:00,1,False,False,5435.3,5571.34,210.2,2.369,N,Y
CDLSHORTLINE,2026-02-04 10:00,1,False,False,5061.6,5171.87,-36.7,-0.657,N,N
CDLSHORTLINE,2026-02-04 13:00,1,False,False,5098.3,5196.13,-8.2,-0.163,N,N
CDLSHORTLINE,2026-02-04 18:00,1,False,False,5072.2,5156.19,-4.8,-0.105,N,N
CDLSHORTLINE,2026-02-05 08:00,1,False,False,5028.1,5118.36,129.6,2.028,N,Y
CDLSHORTLINE,2026-02-07 03:00,1,False,False,4980.7,5059.28,-78.58,-1.764,Y,N
CDLSHORTLINE,2026-02-09 18:00,1,False,False,5011.3,5080.57,-17.6,-0.479,N,N
CDLSHORTLINE,2026-02-11 12:00,1,False,False,5073.2,5118.87,-5.5,-0.223,N,N
CDLSHORTLINE,2026-02-12 03:00,1,False,False,5106.5,5164.29,23.0,0.713,N,Y
CDLSHORTLINE,2026-02-12 05:00,1,False,False,5107.8,5162.06,23.0,0.752,N,Y
CDLSHORTLINE,2026-02-16 07:00,1,False,False,5038.5,5092.23,23.7,0.774,N,Y
CDLSHORTLINE,2026-02-19 05:00,1,False,False,4996.1,5033.6,4.0,0.185,N,Y
CDLSHORTLINE,2026-02-19 10:00,1,False,False,4986.9,5023.43,-28.6,-1.468,N,N
CDLSHORTLINE,2026-02-19 15:00,1,False,False,5028.0,5061.75,15.0,0.776,N,Y
CDLSHORTLINE,2026-02-20 05:00,1,False,False,5015.5,5050.42,0.1,0.005,N,Y
CDLSHORTLINE,2026-02-23 12:00,1,False,False,5181.3,5232.95,23.7,0.86,N,Y
CDLSHORTLINE,2026-02-23 14:00,1,False,False,5167.3,5215.06,-2.8,-0.108,N,N
CDLSHORTLINE,2026-02-24 05:00,1,False,False,5247.9,5290.74,51.3,1.809,N,Y
CDLSHORTLINE,2026-02-24 08:00,1,False,False,5243.1,5285.91,51.1,1.842,N,Y
CDLSHORTLINE,2026-02-26 01:00,1,False,False,5226.5,5266.86,56.6,2.393,N,Y
CDLSHORTLINE,2026-02-26 02:00,1,False,False,5226.4,5263.95,42.7,1.81,N,Y
CDLSHORTLINE,2026-02-26 03:00,1,False,False,5224.4,5260.67,44.4,1.886,N,Y
CDLSHORTLINE,2026-02-26 14:00,1,False,False,5209.8,5246.09,7.4,0.364,N,Y
CDLSHORTLINE,2026-02-27 12:00,1,False,False,5200.5,5238.03,7.4,0.364,N,Y
CDLSHORTLINE,2026-03-06 10:00,1,False,False,5133.9,5192.54,7.3,0.245,N,Y
CDLSHORTLINE,2026-03-06 12:00,1,False,False,5137.2,5191.09,9.0,0.326,N,Y
CDLSHORTLINE,2026-03-07 04:00,1,False,False,5161.4,5212.53,78.0,2.152,N,Y
CDLSHORTLINE,2026-03-10 04:00,1,False,False,5148.7,5203.53,8.5,0.285,N,Y
CDLSHORTLINE,2026-03-10 07:00,1,False,False,5149.8,5203.74,-24.5,-0.779,N,N
CDLSHORTLINE,2026-03-10 08:00,1,False,False,5140.2,5192.33,-52.13,-1.627,Y,N
CDLSHORTLINE,2026-03-10 14:00,1,False,False,5183.6,5230.81,-8.2,-0.328,N,N
CDLSHORTLINE,2026-03-11 04:00,1,False,False,5198.7,5245.91,-24.4,-0.953,N,N
CDLSHORTLINE,2026-03-17 10:00,1,False,False,5026.2,5067.63,1.7,0.075,N,Y
CDLSHORTLINE,2026-03-20 12:00,1,False,False,4722.0,4794.03,14.8,0.362,N,Y
CDLSHORTLINE,2026-03-25 10:00,1,False,False,4581.9,4669.67,26.9,0.615,N,Y
CDLSHORTLINE,2026-03-25 11:00,1,False,False,4567.8,4651.59,24.0,0.568,N,Y
CDLSHORTLINE,2026-03-26 00:00,1,False,False,4553.4,4621.57,24.7,0.636,N,Y
CDLSHORTLINE,2026-03-26 01:00,1,False,False,4548.2,4614.12,44.9,1.14,N,Y
CDLSHORTLINE,2026-03-27 18:00,1,False,False,4442.8,4499.68,-15.8,-0.499,N,N
CDLSHORTLINE,2026-03-30 18:00,1,False,False,4561.2,4615.34,7.5,0.214,N,Y
CDLSHORTLINE,2026-03-31 14:00,1,False,False,4586.4,4645.18,1.1,0.036,N,Y
CDLSHORTLINE,2026-03-31 17:00,1,False,False,4585.3,4639.52,-19.2,-0.593,N,N
CDLSHORTLINE,2026-04-01 04:00,1,False,False,4699.6,4754.28,-39.2,-1.257,N,N
CDLSHORTLINE,2026-04-02 01:00,1,False,False,4801.4,4853.43,16.8,0.581,N,Y
CDLSHORTLINE,2026-04-02 04:00,1,False,False,4784.6,4835.23,-25.8,-0.901,N,N
CDLSHORTLINE,2026-04-06 18:00,1,False,False,4715.3,4769.98,9.7,0.326,N,Y
CDLSHORTLINE,2026-04-08 11:00,1,False,False,4828.2,4889.53,-18.4,-0.551,N,N
CDLSHORTLINE,2026-04-08 15:00,1,False,False,4839.7,4895.97,30.0,0.957,N,Y
CDLSHORTLINE,2026-04-08 16:00,1,False,False,4821.8,4877.61,-4.6,-0.149,N,N
CDLSHORTLINE,2026-04-10 04:00,1,False,False,4790.5,4832.31,4.1,0.184,N,Y
CDLSHORTLINE,2026-04-10 07:00,1,False,False,4787.0,4827.25,11.5,0.512,N,Y
CDLSHORTLINE,2026-04-11 01:00,1,False,False,4784.5,4821.11,13.5,0.663,N,Y
CDLSHORTLINE,2026-04-14 11:00,1,False,False,4792.3,4826.56,-13.1,-0.686,N,N
CDLSHORTLINE,2026-04-15 20:00,1,False,False,4833.9,4866.81,10.4,0.523,N,Y
CDLSHORTLINE,2026-04-18 02:00,2,True,False,4879.6,4915.36,80.2,3.225,N,Y
CDLSHORTLINE,2026-04-18 03:00,2,True,False,4875.5,4909.83,100.5,3.795,N,Y
CDLSHORTLINE,2026-04-21 07:00,2,False,True,4842.4,4885.58,16.4,0.727,N,Y
CDLSHORTLINE,2026-04-25 01:00,2,True,False,4740.1,4776.33,-0.8,-0.041,N,N
CDLSHORTLINE,2026-04-25 02:00,1,False,False,4738.7,4773.4,39.1,1.833,N,Y
CDLSHORTLINE,2026-04-25 03:00,2,True,False,4732.1,4765.94,37.3,1.812,N,Y
CDLSHORTLINE,2026-04-30 23:00,1,False,False,4628.1,4665.08,-7.3,-0.378,N,N
CDLSHORTLINE,2026-05-01 00:00,1,False,False,4620.4,4656.37,-9.6,-0.509,N,N
CDLSHORTLINE,2026-05-02 01:00,2,True,False,4641.3,4677.83,-3.2,-0.154,N,N
CDLSHORTLINE,2026-05-04 07:00,1,False,False,4625.0,4660.14,8.1,0.396,N,Y
CDLSHORTLINE,2026-05-07 00:00,2,True,False,4694.0,4731.5,-9.0,-0.465,N,N
CDLSHORTLINE,2026-05-07 11:00,3,True,True,4709.0,4741.15,-32.15,-1.636,Y,N
CDLSHORTLINE,2026-05-08 12:00,2,True,False,4719.4,4761.31,2.0,0.083,N,Y
CDLSHORTLINE,2026-05-12 11:00,1,False,False,4729.0,4765.09,23.6,1.171,N,Y
CDLSHORTLINE,2026-05-13 04:00,1,False,False,4722.6,4757.37,-0.4,-0.022,N,N
CDLSHORTLINE,2026-05-14 07:00,2,False,True,4703.5,4730.56,10.8,0.654,N,Y
CDLSHORTLINE,2026-05-21 01:00,3,True,True,4535.1,4572.6,-11.1,-0.573,N,N
CDLSHORTLINE,2026-05-21 04:00,1,False,False,4546.2,4580.09,-0.8,-0.044,N,N
CDLSHORTLINE,2026-05-21 06:00,1,False,False,4541.2,4574.41,-21.7,-1.127,N,N
CDLSHORTLINE,2026-05-22 06:00,3,True,True,4544.1,4577.57,17.4,0.953,N,Y
CDLSHORTLINE,2026-05-22 07:00,2,False,True,4536.0,4568.71,12.2,0.688,N,Y
CDLSHORTLINE,2026-05-27 17:00,3,True,True,4521.8,4553.64,52.4,2.341,N,Y
CDLSHORTLINE,2026-05-29 03:00,3,True,True,4528.7,4567.95,3.1,0.159,N,Y
CDLSHORTLINE,2026-05-29 04:00,2,True,False,4527.3,4564.51,2.0,0.107,N,Y
CDLSHORTLINE,2026-05-29 06:00,1,False,False,4521.7,4557.34,-15.2,-0.781,N,N
CDLSHORTLINE,2026-06-02 19:00,1,False,False,4557.3,4585.05,23.6,1.412,N,Y
CDLSHORTLINE,2026-06-05 01:00,1,False,False,4506.0,4539.63,3.6,0.213,N,Y
CDLSHORTLINE,2026-06-05 04:00,1,False,False,4502.4,4532.01,16.6,1.013,N,Y
CDLSHORTLINE,2026-06-12 12:00,2,True,False,4211.9,4264.51,-3.3,-0.118,N,N
CDLHARAMI,2024-06-17 17:00,1,False,False,2334.6,2344.34,0.3,0.057,N,Y
CDLHARAMI,2024-06-18 22:00,1,False,False,2338.3,2349.04,-6.3,-1.003,N,N
CDLHARAMI,2024-07-01 10:00,1,False,False,2337.1,2345.79,5.5,1.115,N,Y
CDLHARAMI,2024-07-15 17:00,1,False,False,2415.3,2424.22,-8.92,-1.724,Y,N
CDLHARAMI,2024-07-16 11:00,1,False,False,2433.6,2442.92,-4.7,-0.893,N,N
CDLHARAMI,2024-07-16 16:00,1,False,False,2441.3,2450.64,-3.0,-0.563,N,N
CDLHARAMI,2024-07-29 18:00,1,False,False,2390.8,2401.21,0.9,0.146,N,Y
CDLHARAMI,2024-08-02 11:00,1,False,False,2498.7,2513.13,-14.43,-1.785,Y,N
CDLHARAMI,2024-08-02 21:00,1,False,False,2513.0,2528.9,39.8,3.106,N,Y
CDLHARAMI,2024-08-08 15:00,1,False,False,2435.6,2446.61,-8.9,-1.371,N,N
CDLHARAMI,2024-08-08 22:00,1,False,False,2453.2,2467.0,-9.8,-1.229,N,N
CDLHARAMI,2024-08-09 00:00,1,False,False,2457.5,2471.29,-5.6,-0.759,N,N
CDLHARAMI,2024-08-13 22:00,1,False,False,2511.0,2523.11,3.7,0.557,N,Y
CDLHARAMI,2024-08-14 17:00,1,False,False,2511.8,2522.0,3.9,0.59,N,Y
CDLHARAMI,2024-08-16 00:00,1,False,False,2493.2,2507.57,-0.3,-0.04,N,N
CDLHARAMI,2024-08-19 11:00,1,False,False,2541.9,2555.2,1.4,0.199,N,Y
CDLHARAMI,2024-08-23 20:00,1,False,False,2536.9,2545.87,-8.97,-1.353,Y,N
CDLHARAMI,2024-08-26 08:00,1,False,False,2549.0,2559.34,3.8,0.686,N,Y
CDLHARAMI,2024-08-29 12:00,1,False,False,2548.9,2557.98,-3.3,-0.638,N,N
CDLHARAMI,2024-09-06 14:00,1,False,False,2549.4,2556.9,0.3,0.073,N,Y
